OrderDate,SalesOrder,OrderType,SalesOffice,SPName,MaterialCode,ItemDescription,OrderQty
2018.04.04,1419234,OR30,DB20,신우기업,1000886,ILBAN B 72 INCH 내,20 
2018.04.05,1419241,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,100 
2018.04.05,1419309,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.05,1419356,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.05,1419404,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2018.04.05,1419416,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,6 
2018.04.05,1419563,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,40 
2018.04.06,1419606,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,10 
2018.04.06,1419776,OR10,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,5 
2018.04.09,1419954,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,40 
2018.04.09,1419960,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,20 
2018.04.09,1420087,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.09,1420099,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2018.04.09,1420166,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.04.09,1420224,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2018.04.10,1420392,OR30,DB20,동일벨트산업 주식회사,1000886,ILBAN B 72 INCH 내,60 
2018.04.10,1420546,OR10,DB30,대한벨트,1000886,ILBAN B 72 INCH 내,40 
2018.04.10,1420586,OR10,DB30,동원철물,1000886,ILBAN B 72 INCH 내,20 
2018.04.10,1420727,OR10,DB10,동일종합상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.10,1420736,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2018.04.11,1420949,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,10 
2018.04.12,1421181,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,10 
2018.04.12,1421263,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2018.04.12,1421270,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.12,1421332,OR10,DB10,진성엔지니어링,1000886,ILBAN B 72 INCH 내,6 
2018.04.12,1421379,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,10 
2018.04.12,1421556,OR30,DB20,흥진사,1000886,ILBAN B 72 INCH 내,20 
2018.04.13,1421732,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.04.13,1421823,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,12 
2018.04.16,1422019,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2018.04.17,1422430,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2018.04.17,1422435,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.04.17,1422471,OR30,DB20,코리아벨트,1000886,ILBAN B 72 INCH 내,20 
2018.04.17,1422515,OR10,DB20,코리아벨트,1000886,ILBAN B 72 INCH 내,5 
2018.04.17,1422645,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2018.04.17,1422679,OR10,DB30,대한벨트,1000886,ILBAN B 72 INCH 내,20 
2018.04.18,1422960,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2018.04.18,1422965,OR30,DB20,범우통상,1000886,ILBAN B 72 INCH 내,20 
2018.04.18,1423008,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2018.04.18,1423116,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,20 
2018.04.19,1423387,OR10,DB20,(주)조일상공,1000886,ILBAN B 72 INCH 내,10 
2018.04.19,1423450,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,40 
2018.04.19,1423594,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.04.19,1423607,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2018.04.19,1423634,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,3 
2018.04.20,1423749,OR40,DB30,동일벨트(광주),1000886,ILBAN B 72 INCH 내,40 
2018.04.20,1423908,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.04.20,1423925,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,10 
2018.04.20,1423936,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2018.04.23,1424151,OR10,DB40,대경종합상사,1000886,ILBAN B 72 INCH 내,10 
2018.04.23,1424192,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.23,1424317,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,5 
2018.04.23,1424486,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,10 
2018.04.24,1424621,OR30,DB20,주식회사 성보산업사,1000886,ILBAN B 72 INCH 내,20 
2018.04.24,1424626,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.24,1424698,OR10,DB30,대원상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.25,1424915,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2018.04.25,1424985,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,20 
2018.04.25,1425129,OR10,DB30,동일벨트상사,1000886,ILBAN B 72 INCH 내,300 
2018.04.25,1425204,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2018.04.26,1425428,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2018.04.26,1425495,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,10 
2018.04.26,1425496,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,20 
2018.04.26,1425583,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,60 
2018.04.27,1425865,OR10,DB20,코리아벨트,1000886,ILBAN B 72 INCH 내,6 
2018.04.27,1425916,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2018.04.27,1425932,OR10,DB30,동부베어링,1000886,ILBAN B 72 INCH 내,30 
2018.04.30,1426102,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,20 
2018.04.30,1426120,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2018.04.30,1426251,OR40,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,15 
2018.04.30,1426266,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,40 
2018.04.30,1426286,OR10,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,7 
2018.04.30,1426362,OR10,DB10,부전상사(서면),1000886,ILBAN B 72 INCH 내,10 
2018.05.01,1426394,OR10,DB30,동부베어링,1000886,ILBAN B 72 INCH 내,40 
2018.05.01,1426414,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2018.05.01,1426423,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,60 
2018.05.01,1426425,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.01,1426466,OR50,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2018.05.02,1426618,OR10,CS40,동일산업(제천),1000886,ILBAN B 72 INCH 내,20 
2018.05.02,1426628,OR30,DB20,주식회사 성보산업사,1000886,ILBAN B 72 INCH 내,20 
2018.05.02,1426825,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,4 
2018.05.02,1426853,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2018.05.02,1426921,OR40,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,20 
2018.05.03,1427039,OR10,DB30,천안동일벨트,1000886,ILBAN B 72 INCH 내,10 
2018.05.03,1427066,OR10,DB30,천안동일벨트,1000886,ILBAN B 72 INCH 내,20 
2018.05.03,1427071,OR10,DB10,진성엔지니어링,1000886,ILBAN B 72 INCH 내,10 
2018.05.03,1427286,OR30,DB20,(주)조일상공,1000886,ILBAN B 72 INCH 내,40 
2018.05.03,1427333,OR10,DB10,반도상사,1000886,ILBAN B 72 INCH 내,40 
2018.05.03,1427337,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,60 
2018.05.03,1427342,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,60 
2018.05.03,1427359,EX10,OS40,"DRB AMERICA, INC.",1005960,ILBAN B 72 INCH OHS EX,251 
2018.05.04,1427416,SO50,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,60 
2018.05.04,1427502,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,80 
2018.05.04,1427534,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2018.05.04,1427535,OR30,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,30 
2018.05.04,1427641,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,20 
2018.05.05,1427770,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,20 
2018.05.05,1427779,OR30,DB20,인왕상사 이천,1000886,ILBAN B 72 INCH 내,20 
2018.05.08,1427900,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,140 
2018.05.08,1427905,OR10,DB30,대한벨트,1000886,ILBAN B 72 INCH 내,40 
2018.05.08,1427935,OR10,DB40,통영기계상사,1000886,ILBAN B 72 INCH 내,5 
2018.05.08,1428121,OR10,DB20,신우기업,1000886,ILBAN B 72 INCH 내,2 
2018.05.08,1428144,OR10,DB40,동일수지콘베어벨트,1000886,ILBAN B 72 INCH 내,4 
2018.05.08,1428162,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,40 
2018.05.08,1428209,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,10 
2018.05.08,1428211,OR10,DB10,부전상사(서면),1000886,ILBAN B 72 INCH 내,10 
2018.05.08,1428346,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2018.05.09,1428410,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,160 
2018.05.09,1428473,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.09,1428555,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2018.05.09,1428557,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2018.05.09,1428604,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2018.05.10,1428857,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,40 
2018.05.10,1428898,OR10,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,10 
2018.05.10,1428939,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.10,1429003,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2018.05.10,1429014,OR10,DB30,(유)남원볼트공구백화점,1000886,ILBAN B 72 INCH 내,10 
2018.05.10,1429023,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,40 
2018.05.10,1429049,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2018.05.10,1429090,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2018.05.10,1429135,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2018.05.10,1429155,OR10,DB40,대경종합상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.10,1429159,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2018.05.11,1429419,OR30,DB20,동일상사(김포),1000886,ILBAN B 72 INCH 내,20 
2018.05.11,1429552,OR10,DB20,코리아벨트,1000886,ILBAN B 72 INCH 내,20 
2018.05.14,1429732,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,200 
2018.05.14,1429757,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,20 
2018.05.14,1429805,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2018.05.14,1429818,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.14,1429865,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.14,1429901,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.14,1429965,OR10,DB30,주식회사 동일벨트,1000886,ILBAN B 72 INCH 내,5 
2018.05.14,1430015,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,10 
2018.05.14,1430146,EX10,OS10,PAN PERSIAN COMPANY,1005960,ILBAN B 72 INCH OHS EX,629 
2018.05.15,1430197,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,10 
2018.05.15,1430201,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.15,1430317,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,10 
2018.05.15,1430339,OR40,DB30,대륙종합상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.15,1430351,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,12 
2018.05.15,1430375,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,20 
2018.05.15,1430514,OR10,DB20,신우기업,1000886,ILBAN B 72 INCH 내,10 
2018.05.15,1430543,OR30,DB20,범우통상,1000886,ILBAN B 72 INCH 내,20 
2018.05.15,1430560,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.15,1430568,OR30,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,30 
2018.05.16,1430612,OR10,DB40,통영기계상사,1000886,ILBAN B 72 INCH 내,6 
2018.05.16,1430697,OR10,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,5 
2018.05.16,1430724,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2018.05.16,1430775,OR10,DB20,신우기업,1000886,ILBAN B 72 INCH 내,3 
2018.05.17,1431005,OR30,DB20,제일산업사,1000886,ILBAN B 72 INCH 내,20 
2018.05.17,1431025,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2018.05.17,1431176,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,300 
2018.05.17,1431192,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,100 
2018.05.18,1431340,OR40,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,10 
2018.05.18,1431394,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2018.05.18,1431441,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.18,1431454,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,2 
2018.05.18,1431493,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2018.05.18,1431684,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2018.05.19,1431706,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2018.05.21,1431729,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.21,1431775,EX10,OS10,PAN PERSIAN COMPANY,1005960,ILBAN B 72 INCH OHS EX,676 
2018.05.21,1431865,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.21,1431893,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,10 
2018.05.21,1431935,OR10,DB20,코리아벨트,1000886,ILBAN B 72 INCH 내,6 
2018.05.21,1431941,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,10 
2018.05.21,1432005,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,80 
2018.05.21,1432053,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,10 
2018.05.22,1432180,OR30,DB20,인왕상사 이천,1000886,ILBAN B 72 INCH 내,20 
2018.05.22,1432200,OR10,DB30,대원상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.23,1432301,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,10 
2018.05.23,1432317,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2018.05.28,1432354,OR10,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,100 
2018.05.23,1432355,OR30,DB20,거성산업,1000886,ILBAN B 72 INCH 내,20 
2018.05.23,1432358,OR30,DB20,거성산업,1000886,ILBAN B 72 INCH 내,17 
2018.05.23,1432396,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2018.05.23,1432419,OR10,DB20,주식회사 성보산업사,1000886,ILBAN B 72 INCH 내,40 
2018.05.23,1432471,SO50,DB40,동일통상,1000886,ILBAN B 72 INCH 내,6 
2018.05.23,1432492,OR10,DB20,코리아벨트,1000886,ILBAN B 72 INCH 내,5 
2018.05.23,1432571,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2018.05.23,1432595,OR10,DB30,동일산업,1000886,ILBAN B 72 INCH 내,40 
2018.05.23,1432617,OR40,DB30,천안동일벨트,1000886,ILBAN B 72 INCH 내,10 
2018.05.23,1432618,OR10,DB40,동아벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2018.05.23,1432650,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,10 
2018.05.23,1432698,OR10,DB40,㈜ 대구벨트시스템,1000886,ILBAN B 72 INCH 내,6 
2018.05.24,1432928,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.24,1432971,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,6 
2018.05.24,1432975,EX10,OS10,Lingawi Trading Est.,1005960,ILBAN B 72 INCH OHS EX,63 
2018.05.24,1432988,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,4 
2018.05.24,1433030,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2018.05.24,1433048,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.24,1433072,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.24,1433127,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,60 
2018.05.24,1433179,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,4 
2018.05.24,1433184,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,80 
2018.05.25,1433364,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.25,1433448,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.25,1433456,OR10,DB30,동일벨트상사,1000886,ILBAN B 72 INCH 내,300 
2018.05.26,1433672,OR30,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,20 
2018.05.26,1433676,OR30,DB20,흥진사,1000886,ILBAN B 72 INCH 내,4 
2018.05.28,1433733,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,600 
2018.05.28,1433764,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2018.05.28,1433885,OR10,DB30,동부베어링,1000886,ILBAN B 72 INCH 내,20 
2018.05.28,1433945,OR30,DB20,한성상공(주),1000886,ILBAN B 72 INCH 내,48 
2018.05.28,1433988,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2018.05.28,1434030,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,7 
2018.05.28,1434059,EX10,OS10,M.J.TSIAKKAS KAI SIA LTD,1005960,ILBAN B 72 INCH OHS EX,63 
2018.05.28,1434176,OR10,DB20,(주)조일상공,1000886,ILBAN B 72 INCH 내,5 
2018.05.29,1434298,OR30,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,20 
2018.05.29,1434411,OR10,DB30,대한벨트,1000886,ILBAN B 72 INCH 내,100 
2018.05.29,1434505,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,60 
2018.05.29,1434588,OR10,DB10,동일상공사,1000886,ILBAN B 72 INCH 내,20 
2018.05.29,1434595,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,80 
2018.05.29,1434650,OR30,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.29,1434683,OR10,DB10,한국벨트산업기계,1000886,ILBAN B 72 INCH 내,40 
2018.05.30,1434727,OR30,DB20,동일벨트산업 주식회사,1000886,ILBAN B 72 INCH 내,40 
2018.05.30,1434745,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,3 
2018.05.30,1434751,OR10,DB10,동일벨트(울산),1000886,ILBAN B 72 INCH 내,20 
2018.05.30,1434775,OR10,DB10,동일벨트판매㈜,1000886,ILBAN B 72 INCH 내,2 
2018.05.30,1434789,OR30,DB20,흥진사,1000886,ILBAN B 72 INCH 내,10 
2018.05.30,1434836,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,60 
2018.05.30,1434838,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,60 
2018.05.30,1434860,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2018.05.30,1434876,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.30,1434888,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2018.05.30,1434931,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2018.05.30,1434961,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2018.05.30,1434963,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,10 
2018.05.30,1434964,OR10,DB20,디알비유니온벨티노 주식회사,1000886,ILBAN B 72 INCH 내,20 
2018.05.30,1434965,OR10,DB20,㈜신흥알앤테크,1000886,ILBAN B 72 INCH 내,20 
2018.05.30,1435018,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,5 
2018.05.30,1435038,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.30,1435054,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,100 
2018.05.30,1435060,OR30,DB20,한길산업,1000886,ILBAN B 72 INCH 내,40 
2018.05.31,1435188,OR10,DB20,태영산업사,1000886,ILBAN B 72 INCH 내,40 
2018.05.31,1435240,OR10,DB20,(주)조일상공,1000886,ILBAN B 72 INCH 내,40 
2018.05.31,1435264,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2018.05.31,1435308,OR10,DB30,대한벨트,1000886,ILBAN B 72 INCH 내,40 
2018.05.31,1435336,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,20 
2018.05.31,1435375,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,80 
2018.06.01,1435433,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,40 
2018.05.31,1435434,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,20 
2018.05.31,1435454,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2018.05.31,1435496,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.31,1435513,OR10,DB30,천안동일벨트,1000886,ILBAN B 72 INCH 내,20 
2018.05.31,1435575,OR10,DB20,거성산업,1000886,ILBAN B 72 INCH 내,60 
2018.05.31,1435587,OR10,DB10,유일상사,1000886,ILBAN B 72 INCH 내,20 
2018.05.31,1435626,OR10,DB10,부전상사(서면),1000886,ILBAN B 72 INCH 내,10 
2018.06.01,1435803,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.06.01,1435808,OR10,DB40,동일통상,1000886,ILBAN B 72 INCH 내,10 
2018.06.01,1435896,OR10,CS40,동일산업(제천),1000886,ILBAN B 72 INCH 내,20 
2018.06.03,1436062,OR30,DB20,진흥상사,1000886,ILBAN B 72 INCH 내,40 
2018.06.04,1436436,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,4 
2018.06.07,1437277,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,5 
2018.06.07,1437330,OR50,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,3 
2018.06.08,1437448,OR10,DB20,주식회사 성보산업사,1000886,ILBAN B 72 INCH 내,40 
2018.06.08,1437596,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.06.09,1437657,OR10,DB20,코리아벨트,1000886,ILBAN B 72 INCH 내,10 
2018.06.11,1437709,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,10 
2018.06.11,1437788,OR30,DB20,흥국종합상공사,1000886,ILBAN B 72 INCH 내,20 
2018.06.11,1437827,OR30,DB20,화성물산,1000886,ILBAN B 72 INCH 내,10 
2018.06.11,1437859,OR10,DB30,동일특수고무벨트,1000886,ILBAN B 72 INCH 내,20 
2018.06.11,1437928,OR10,DB30,동일벨트(광주),1000886,ILBAN B 72 INCH 내,40 
2018.06.11,1437961,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,6 
2018.06.11,1438004,OR30,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,20 
2018.06.12,1438148,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,20 
2018.06.12,1438153,OR10,DB10,성우상사,1000886,ILBAN B 72 INCH 내,20 
2018.06.12,1438154,OR10,DB20,한길산업,1000886,ILBAN B 72 INCH 내,30 
2018.06.12,1438183,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2018.06.12,1438343,OR10,DB40,동일종합테크,1000886,ILBAN B 72 INCH 내,5 
2018.06.12,1438370,OR10,DB20,㈜한신R&B,1000886,ILBAN B 72 INCH 내,20 
2018.06.13,1438424,OR10,DB10,동일종합물산,1000886,ILBAN B 72 INCH 내,20 
2018.06.14,1438534,OR10,DB30,주식회사 동일인더스트리,1000886,ILBAN B 72 INCH 내,3 
2018.06.14,1438586,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,100 
2018.06.14,1438612,OR10,DB40,동일벨트㈜,1000886,ILBAN B 72 INCH 내,20 
2018.06.14,1438850,OR10,DB40,㈜ 대구벨트시스템,1000886,ILBAN B 72 INCH 내,4 
2018.06.15,1438923,OR10,DB40,㈜ 동일,1000886,ILBAN B 72 INCH 내,4 
2018.06.15,1438942,OR10,DB10,동일삼광산업,1000886,ILBAN B 72 INCH 내,20 
2018.06.15,1439032,OR30,DB20,인왕산업,1000886,ILBAN B 72 INCH 내,8 
2018.06.15,1439099,OR10,DB20,(주)삼흥정밀화학,1000886,ILBAN B 72 INCH 내,5 
2018.06.15,1439147,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,30 
2018.06.15,1439209,OR10,DB20,(주) 신흥폴리테크,1000886,ILBAN B 72 INCH 내,10 
2018.06.16,1439258,OR10,DB10,남도상사,1000886,ILBAN B 72 INCH 내,20 
